stationname	date	rides
899989	O'Hare Airport	2009-07-21	8368
900413	O'Hare Airport	2006-02-20	9016
900416	O'Hare Airport	2008-06-07	8042
900849	O'Hare Airport	2006-02-23	8617
900918	O'Hare Airport	2014-01-23	8160
900934	O'Hare Airport	2004-05-19	8616
900986	O'Hare Airport	2011-12-04	7670
901048	O'Hare Airport	2017-02-24	10382
901082	O'Hare Airport	2005-06-16	10528
901430	O'Hare Airport	2012-08-08	10595
901502	O'Hare Airport	2012-06-03	9517
901516	O'Hare Airport	2012-04-29	8865
901573	O'Hare Airport	2013-02-28	8771
901620	O'Hare Airport	2011-01-21	7674
901662	O'Hare Airport	2007-09-18	8637
901779	O'Hare Airport	2007-05-31	9800
901995	O'Hare Airport	2013-12-02	12120
902189	O'Hare Airport	2011-11-28	12240
902227	O'Hare Airport	2007-02-05	7829
902237	O'Hare Airport	2013-07-24	10041
902342	O'Hare Airport	2014-01-26	7121
902682	O'Hare Airport	2011-10-01	8232
902781	O'Hare Airport	2003-09-22	8615
902878	O'Hare Airport	2016-08-17	11931
902888	O'Hare Airport	2003-04-26	5868
902932	O'Hare Airport	2016-11-25	9295
902998	O'Hare Airport	2005-07-10	8171
903137	O'Hare Airport	2008-01-12	5973
903227	O'Hare Airport	2006-03-22	9353
903342	O'Hare Airport	2017-07-17	12180
903394	O'Hare Airport	2005-10-05	8790
903638	O'Hare Airport	2011-03-04	8724
903651	O'Hare Airport	2011-06-01	9128
903786	O'Hare Airport	2004-05-09	6588
903901	O'Hare Airport	2008-05-31	7429
904020	O'Hare Airport	2002-10-17	8407
904135	O'Hare Airport	2002-08-26	9160
904152	O'Hare Airport	2006-10-11	9262
904311	O'Hare Airport	2012-12-27	11101
904407	O'Hare Airport	2010-04-12	8549
904432	O'Hare Airport	2013-06-27	11696
904612	O'Hare Airport	2012-04-19	10426
904654	O'Hare Airport	2008-07-02	8866
904743	O'Hare Airport	2016-12-08	10324
904789	O'Hare Airport	2014-11-19	8845
904895	O'Hare Airport	2011-04-18	9330
904941	O'Hare Airport	2006-08-29	9009
904979	O'Hare Airport	2005-03-22	8454
905132	O'Hare Airport	2002-04-19	8942
905283	O'Hare Airport	2012-01-02	9111
905508	O'Hare Airport	2010-06-08	8707
905553	O'Hare Airport	2010-01-03	7644
905681	O'Hare Airport	2007-03-01	8146
905698	O'Hare Airport	2002-06-01	6400
905784	O'Hare Airport	2010-08-27	11132
905786	O'Hare Airport	2016-06-03	13471
905792	O'Hare Airport	2014-12-08	9510
905893	O'Hare Airport	2016-12-29	10816
905958	O'Hare Airport	2010-06-26	8313
906393	O'Hare Airport	2008-10-07	7957
906441	O'Hare Airport	2004-06-14	9650
906570	O'Hare Airport	2005-07-08	10299
906603	O'Hare Airport	2017-06-19	11856
906717	O'Hare Airport	2007-08-03	13120
906725	O'Hare Airport	2007-11-30	9418
906842	O'Hare Airport	2010-12-18	6680
907083	O'Hare Airport	2001-08-07	8839
907307	O'Hare Airport	2014-04-18	10703
907456	O'Hare Airport	2017-03-29	9834
907776	O'Hare Airport	2005-12-16	9318
907782	O'Hare Airport	2009-12-29	8849
908145	O'Hare Airport	2010-07-29	9969
908452	O'Hare Airport	2010-12-12	6304
908548	O'Hare Airport	2013-11-16	8076
908656	O'Hare Airport	2017-01-29	9922
908658	O'Hare Airport	2008-08-03	9951
908679	O'Hare Airport	2006-02-17	10379
908689	O'Hare Airport	2016-11-21	10234
908810	O'Hare Airport	2003-04-15	7208
908891	O'Hare Airport	2007-03-17	7745
909015	O'Hare Airport	2009-08-21	9898
909053	O'Hare Airport	2002-01-11	7608
909099	O'Hare Airport	2007-01-21	6760
909205	O'Hare Airport	2005-04-19	8471
909272	O'Hare Airport	2007-10-17	8713
909309	O'Hare Airport	2015-05-05	9579
909353	O'Hare Airport	2004-01-28	6598
909368	O'Hare Airport	2014-12-12	10962
909398	O'Hare Airport	2006-08-14	10450
909399	O'Hare Airport	2009-09-30	7906
909410	O'Hare Airport	2010-03-13	6664
909444	O'Hare Airport	2015-04-25	8614
909578	O'Hare Airport	2011-02-17	8072
909661	O'Hare Airport	2006-03-03	9632
910487	O'Hare Airport	2014-07-02	9815
910594	O'Hare Airport	2012-03-09	10068
910680	O'Hare Airport	2005-09-07	9019
910734	O'Hare Airport	2011-05-07	7294
910933	O'Hare Airport	2011-11-30	8754
910994	O'Hare Airport	2012-09-06	10409
911104	O'Hare Airport	2012-12-12	8358
911105	O'Hare Airport	2013-03-18	9444
911129	O'Hare Airport	2002-03-25	7822
911292	O'Hare Airport	2009-03-04	7296
911358	O'Hare Airport	2007-02-04	6058
911400	O'Hare Airport	2005-05-06	10895
911413	O'Hare Airport	2002-10-09	7848
911488	O'Hare Airport	2002-12-03	9435
911528	O'Hare Airport	2002-10-02	7614
911539	O'Hare Airport	2012-01-19	7705
911772	O'Hare Airport	2007-06-20	9396
911790	O'Hare Airport	2010-09-22	8964
911942	O'Hare Airport	2001-07-23	9952
912204	O'Hare Airport	2015-01-12	9050
912236	O'Hare Airport	2005-09-20	8887
912241	O'Hare Airport	2007-10-28	7247
912249	O'Hare Airport	2011-03-31	9116
912370	O'Hare Airport	2015-04-04	7270
912469	O'Hare Airport	2008-01-24	7541
912521	O'Hare Airport	2008-01-29	6705
912551	O'Hare Airport	2003-12-30	8394
912955	O'Hare Airport	2002-02-28	6928
913040	O'Hare Airport	2013-04-24	8571
913045	O'Hare Airport	2016-07-05	13676
913077	O'Hare Airport	2011-10-11	9692
913098	O'Hare Airport	2017-06-02	13692
913131	O'Hare Airport	2004-01-08	7284
913483	O'Hare Airport	2002-01-07	6921
913777	O'Hare Airport	2003-11-08	6313
913903	O'Hare Airport	2004-11-28	12505
913962	O'Hare Airport	2009-12-27	10148
914183	O'Hare Airport	2007-11-29	8594
914231	O'Hare Airport	2015-06-28	10748
914356	O'Hare Airport	2004-05-11	8278
914430	O'Hare Airport	2006-11-26	13257
914481	O'Hare Airport	2007-12-07	9422
914534	O'Hare Airport	2009-03-21	6914
914560	O'Hare Airport	2003-03-30	7523
914588	O'Hare Airport	2009-02-18	5666
914805	O'Hare Airport	2004-08-23	9669
914816	O'Hare Airport	2002-03-01	7931
914929	O'Hare Airport	2007-08-22	9021
914998	O'Hare Airport	2012-05-06	9208
915110	O'Hare Airport	2013-11-10	8773
915305	O'Hare Airport	2015-10-02	14377
915518	O'Hare Airport	2013-03-07	9286
915773	O'Hare Airport	2001-11-09	8948
915891	O'Hare Airport	2011-01-15	6310
916197	O'Hare Airport	2010-07-10	7453
916217	O'Hare Airport	2006-05-20	8234
916404	O'Hare Airport	2004-07-06	9431
916914	O'Hare Airport	2016-05-19	12372
916948	O'Hare Airport	2006-01-15	6547
916983	O'Hare Airport	2016-09-15	13821
917016	O'Hare Airport	2011-07-24	9130
917088	O'Hare Airport	2003-03-08	5859
917324	O'Hare Airport	2016-01-03	9658
917344	O'Hare Airport	2002-02-09	5239
917370	O'Hare Airport	2007-10-05	13288
917376	O'Hare Airport	2014-04-10	9969
917585	O'Hare Airport	2009-06-20	7953
917591	O'Hare Airport	2012-05-24	11494
917907	O'Hare Airport	2007-06-03	8510
918057	O'Hare Airport	2009-08-14	11449
918552	O'Hare Airport	2004-03-07	6251
918754	O'Hare Airport	2005-03-02	7112
919169	O'Hare Airport	2012-05-18	11833
919177	O'Hare Airport	2012-09-30	10082
919317	O'Hare Airport	2003-11-20	8215
919356	O'Hare Airport	2014-02-18	9180
920082	O'Hare Airport	2016-12-30	10393
920091	O'Hare Airport	2017-06-23	14000
920142	O'Hare Airport	2010-06-05	7363
920169	O'Hare Airport	2007-01-23	7778
920249	O'Hare Airport	2004-07-02	10711
920288	O'Hare Airport	2015-05-11	12152
920584	O'Hare Airport	2003-08-27	7758
920719	O'Hare Airport	2007-06-02	8245
920925	O'Hare Airport	2011-12-02	10595
920987	O'Hare Airport	2012-11-01	10073
921040	O'Hare Airport	2011-09-11	9178
921051	O'Hare Airport	2009-06-21	8448
921522	O'Hare Airport	2015-04-30	12094
921563	O'Hare Airport	2013-07-26	12034
921569	O'Hare Airport	2005-09-08	9511
921594	O'Hare Airport	2004-03-17	7395
921644	O'Hare Airport	2011-01-11	7036
921783	O'Hare Airport	2016-12-22	9005
921913	O'Hare Airport	2014-11-13	10477
922053	O'Hare Airport	2002-05-09	8039
922157	O'Hare Airport	2010-04-30	9468
922421	O'Hare Airport	2011-01-24	7241
922751	O'Hare Airport	2013-05-06	10414
922912	O'Hare Airport	2016-02-03	8258
922946	O'Hare Airport	2011-02-04	8040
923240	O'Hare Airport	2016-01-06	9266
923430	O'Hare Airport	2006-09-06	9812
923472	O'Hare Airport	2013-06-29	8712
923647	O'Hare Airport	2008-03-01	6722
923941	O'Hare Airport	2009-01-25	6647
924093	O'Hare Airport	2013-05-22	9708
924109	O'Hare Airport	2011-10-14	12926
924163	O'Hare Airport	2014-02-07	8843
924203	O'Hare Airport	2016-12-03	7896
924212	O'Hare Airport	2008-10-17	11096
924397	O'Hare Airport	2002-01-31	6834
924692	O'Hare Airport	2011-04-06	8135
925027	O'Hare Airport	2002-04-07	6472
925144	O'Hare Airport	2007-03-21	8279
925165	O'Hare Airport	2012-02-06	8563
925213	O'Hare Airport	2004-11-19	9706
925873	O'Hare Airport	2013-09-20	12410
925901	O'Hare Airport	2013-10-22	8785
925981	O'Hare Airport	2015-07-22	11941
926010	O'Hare Airport	2012-05-01	8504
926047	O'Hare Airport	2002-09-27	10069
926123	O'Hare Airport	2001-10-10	6768
926148	O'Hare Airport	2007-01-17	7995
926368	O'Hare Airport	2006-03-31	9879
926565	O'Hare Airport	2010-10-06	8710
926636	O'Hare Airport	2011-09-05	12300
926753	O'Hare Airport	2007-03-02	9392
926927	O'Hare Airport	2002-12-15	6432
926958	O'Hare Airport	2016-11-17	11358
927145	O'Hare Airport	2004-11-27	9124
927344	O'Hare Airport	2001-04-15	6838
927760	O'Hare Airport	2001-08-10	11638
927834	O'Hare Airport	2015-11-01	11610
927878	O'Hare Airport	2016-06-21	11815
927896	O'Hare Airport	2004-06-19	7266
928051	O'Hare Airport	2012-02-08	8092
928173	O'Hare Airport	2011-01-03	8831
928259	O'Hare Airport	2012-04-07	6931
928490	O'Hare Airport	2004-03-26	8896
928502	O'Hare Airport	2016-06-30	12674
928740	O'Hare Airport	2001-09-09	7951
928741	O'Hare Airport	2011-03-24	9105
928801	O'Hare Airport	2016-06-26	10870
929024	O'Hare Airport	2017-11-23	7629
929279	O'Hare Airport	2015-08-26	11338
929293	O'Hare Airport	2002-03-29	7171
930476	O'Hare Airport	2012-03-02	9216
930662	O'Hare Airport	2004-04-13	7959
930937	O'Hare Airport	2007-10-18	9906
931207	O'Hare Airport	2001-04-08	7071
931345	O'Hare Airport	2006-07-31	10650
931464	O'Hare Airport	2014-12-23	8727
931524	O'Hare Airport	2007-10-23	8362
931604	O'Hare Airport	2017-05-22	12421
931888	O'Hare Airport	2010-04-20	7928
931986	O'Hare Airport	2015-11-05	13417
931996	O'Hare Airport	2013-05-04	8386
932357	O'Hare Airport	2007-08-28	8905
932672	O'Hare Airport	2001-01-08	7854
932815	O'Hare Airport	2003-05-28	7386
933013	O'Hare Airport	2011-01-25	6622
933061	O'Hare Airport	2006-06-30	11636
933117	O'Hare Airport	2015-12-14	10624
933276	O'Hare Airport	2013-06-06	11525
933740	O'Hare Airport	2008-11-02	7194
933766	O'Hare Airport	2009-10-22	8649
933915	O'Hare Airport	2005-11-11	11473
934004	O'Hare Airport	2004-11-24	9361
934142	O'Hare Airport	2011-11-14	10171
934257	O'Hare Airport	2016-02-11	9413
934540	O'Hare Airport	2006-01-18	7687
934575	O'Hare Airport	2007-09-15	7512
934889	O'Hare Airport	2017-01-06	9421
934912	O'Hare Airport	2017-03-03	10901
934919	O'Hare Airport	2006-03-09	8635
935013	O'Hare Airport	2006-07-13	11198
935447	O'Hare Airport	2001-01-02	9301
935536	O'Hare Airport	2001-05-16	8380
935723	O'Hare Airport	2002-10-10	9136
935799	O'Hare Airport	2005-10-03	10009
935866	O'Hare Airport	2003-06-17	8034
936164	O'Hare Airport	2012-06-13	11031
936392	O'Hare Airport	2001-08-18	7631
936554	O'Hare Airport	2011-10-25	8809
936651	O'Hare Airport	2002-10-05	7179
936688	O'Hare Airport	2010-09-27	9777
936871	O'Hare Airport	2017-10-15	10687
937127	O'Hare Airport	2013-04-13	8008
937128	O'Hare Airport	2007-03-30	10118
937419	O'Hare Airport	2009-09-18	10410
937448	O'Hare Airport	2011-10-18	8723
937464	O'Hare Airport	2017-04-18	10165
937663	O'Hare Airport	2005-10-10	10404
937778	O'Hare Airport	2010-05-24	9655
937953	O'Hare Airport	2003-04-23	7337
937978	O'Hare Airport	2017-04-20	11165
938001	O'Hare Airport	2010-07-11	8286
938092	O'Hare Airport	2003-03-29	6233
938383	O'Hare Airport	2013-01-05	7121
938398	O'Hare Airport	2008-04-23	8186
938473	O'Hare Airport	2002-12-08	6368
938563	O'Hare Airport	2011-02-08	7027
938631	O'Hare Airport	2009-03-01	6641
938688	O'Hare Airport	2017-09-20	10707
938780	O'Hare Airport	2017-11-14	10449
938874	O'Hare Airport	2017-08-08	11387
938915	O'Hare Airport	2002-06-07	9332
939129	O'Hare Airport	2002-12-04	7720
939376	O'Hare Airport	2007-12-11	7393
939491	O'Hare Airport	2011-05-31	10292
939565	O'Hare Airport	2013-01-27	7006
939698	O'Hare Airport	2012-02-16	8555
940326	O'Hare Airport	2014-09-01	12579
940577	O'Hare Airport	2013-07-15	10412
940746	O'Hare Airport	2013-12-08	7793
940760	O'Hare Airport	2001-12-09	5869
940773	O'Hare Airport	2017-04-12	10896
940872	O'Hare Airport	2004-05-16	7801
940926	O'Hare Airport	2006-06-25	8831
940945	O'Hare Airport	2001-06-03	7330
941035	O'Hare Airport	2017-11-04	8939
941191	O'Hare Airport	2017-09-11	11580
941259	O'Hare Airport	2009-06-16	8225
941374	O'Hare Airport	2015-05-23	11353
941381	O'Hare Airport	2015-01-30	9507
941441	O'Hare Airport	2006-09-27	8965
941672	O'Hare Airport	2001-10-07	6788
941834	O'Hare Airport	2014-12-19	10110
941875	O'Hare Airport	2006-02-16	7602
942042	O'Hare Airport	2012-11-06	8702
942146	O'Hare Airport	2012-03-22	9506
942210	O'Hare Airport	2007-10-06	9334
942357	O'Hare Airport	2002-11-29	7191
942593	O'Hare Airport	2003-06-10	7790
942802	O'Hare Airport	2003-06-22	8104
942889	O'Hare Airport	2011-08-26	11439
942934	O'Hare Airport	2007-07-03	9575
943187	O'Hare Airport	2011-03-28	9649
943483	O'Hare Airport	2016-03-03	9652
943515	O'Hare Airport	2009-08-01	7640
943804	O'Hare Airport	2013-05-02	10218
943922	O'Hare Airport	2013-01-10	8684
944212	O'Hare Airport	2001-12-22	5822
944370	O'Hare Airport	2011-05-11	8922
944508	O'Hare Airport	2011-03-03	7972
944636	O'Hare Airport	2010-11-16	8694
944743	O'Hare Airport	2002-06-21	9952
944888	O'Hare Airport	2010-08-22	8740
944916	O'Hare Airport	2008-12-08	8040
944996	O'Hare Airport	2008-01-15	7334
945013	O'Hare Airport	2001-04-29	7239
945071	O'Hare Airport	2016-08-07	11180
945075	O'Hare Airport	2007-10-24	8601
945104	O'Hare Airport	2016-10-21	14988
945107	O'Hare Airport	2013-07-21	10425
945204	O'Hare Airport	2002-11-08	9652
945398	O'Hare Airport	2015-12-03	11392
945426	O'Hare Airport	2006-03-21	9383
945659	O'Hare Airport	2016-05-09	12144
945789	O'Hare Airport	2004-01-24	5379
945997	O'Hare Airport	2006-10-16	9964
946023	O'Hare Airport	2006-12-25	6666
946030	O'Hare Airport	2011-07-11	9807
946048	O'Hare Airport	2010-12-29	9646
946674	O'Hare Airport	2005-04-27	8353
946740	O'Hare Airport	2010-12-24	6123
947282	O'Hare Airport	2015-07-06	13256
947388	O'Hare Airport	2014-03-31	9748
947722	O'Hare Airport	2008-09-22	9404
947730	O'Hare Airport	2017-06-17	8924
947731	O'Hare Airport	2006-03-18	7084
947994	O'Hare Airport	2002-08-03	7232
948160	O'Hare Airport	2010-01-09	5943
948496	O'Hare Airport	2001-07-08	8534
948548	O'Hare Airport	2013-06-24	10447
948591	O'Hare Airport	2001-09-24	7192
948726	O'Hare Airport	2017-11-29	9679
948758	O'Hare Airport	2016-11-14	12032
948766	O'Hare Airport	2007-02-01	8105
948839	O'Hare Airport	2009-01-04	7793
949087	O'Hare Airport	2005-04-04	9257
949214	O'Hare Airport	2010-06-25	11421
949307	O'Hare Airport	2008-07-04	8853
949395	O'Hare Airport	2001-08-15	9360
949439	O'Hare Airport	2008-04-10	8185
949687	O'Hare Airport	2003-04-10	7939
949720	O'Hare Airport	2003-02-01	5323
949850	O'Hare Airport	2002-10-03	8461
949995	O'Hare Airport	2017-07-31	12415
950141	O'Hare Airport	2008-08-01	14712
950423	O'Hare Airport	2009-06-18	9147
950560	O'Hare Airport	2016-03-15	9905
950693	O'Hare Airport	2017-07-25	11641
951063	O'Hare Airport	2002-08-09	10870
951105	O'Hare Airport	2009-05-16	7424
951188	O'Hare Airport	2014-11-07	12700
951250	O'Hare Airport	2007-03-05	9141
951571	O'Hare Airport	2002-07-09	8154
951654	O'Hare Airport	2017-08-27	11130
951786	O'Hare Airport	2013-02-18	9266
952378	O'Hare Airport	2015-02-06	9350
952414	O'Hare Airport	2003-10-08	7654
952494	O'Hare Airport	2013-07-03	11394
952625	O'Hare Airport	2009-12-02	7253
952805	O'Hare Airport	2012-11-09	12918
953022	O'Hare Airport	2003-12-04	8106
953064	O'Hare Airport	2004-09-24	10533
953183	O'Hare Airport	2016-11-09	10514
953383	O'Hare Airport	2016-02-21	8496
953465	O'Hare Airport	2012-05-29	10972
953518	O'Hare Airport	2002-01-03	7189
953694	O'Hare Airport	2005-11-08	8481
953936	O'Hare Airport	2010-04-16	9943
954469	O'Hare Airport	2007-02-09	9074
954596	O'Hare Airport	2005-08-24	9160
954611	O'Hare Airport	2014-04-21	10153
954722	O'Hare Airport	2003-10-20	8963
954834	O'Hare Airport	2011-07-25	10551
954973	O'Hare Airport	2010-02-14	6192
955133	O'Hare Airport	2004-09-08	8957
955160	O'Hare Airport	2004-08-20	10958
955332	O'Hare Airport	2005-03-20	7672
955358	O'Hare Airport	2005-05-05	9563
955378	O'Hare Airport	2012-08-05	10648
955432	O'Hare Airport	2004-09-06	10950
955514	O'Hare Airport	2007-07-01	8544
955626	O'Hare Airport	2014-08-16	9208
955814	O'Hare Airport	2007-03-11	7887
955856	O'Hare Airport	2004-04-20	7875
956146	O'Hare Airport	2010-06-23	8380
956209	O'Hare Airport	2004-10-11	10500
956270	O'Hare Airport	2004-03-08	8369
956271	O'Hare Airport	2005-12-18	7237
956379	O'Hare Airport	2010-04-22	9153
956446	O'Hare Airport	2017-08-10	12901
956562	O'Hare Airport	2013-05-24	13509
956608	O'Hare Airport	2006-11-11	8779
956681	O'Hare Airport	2005-09-26	10058
956775	O'Hare Airport	2015-06-19	13622
956777	O'Hare Airport	2001-05-07	9078
956849	O'Hare Airport	2003-07-28	9183
957002	O'Hare Airport	2001-12-12	6589
957154	O'Hare Airport	2002-03-07	7057
957374	O'Hare Airport	2001-01-15	8146
957981	O'Hare Airport	2009-02-16	8740
958786	O'Hare Airport	2006-10-23	10342
958788	O'Hare Airport	2006-12-01	9005
959017	O'Hare Airport	2006-03-25	7652
959025	O'Hare Airport	2003-11-06	8573
959063	O'Hare Airport	2008-12-25	5582
959142	O'Hare Airport	2008-06-20	11187
959155	O'Hare Airport	2001-10-24	6442
959257	O'Hare Airport	2004-04-26	8810
959596	O'Hare Airport	2005-03-01	7105
959899	O'Hare Airport	2005-01-02	8021
960073	O'Hare Airport	2014-08-09	9140
960131	O'Hare Airport	2001-06-27	9194
960133	O'Hare Airport	2015-08-17	12491
960473	O'Hare Airport	2007-05-03	9871
960549	O'Hare Airport	2005-10-29	7322
960555	O'Hare Airport	2016-03-13	9344
960567	O'Hare Airport	2017-03-26	10559
960577	O'Hare Airport	2004-09-03	11574
960815	O'Hare Airport	2015-12-22	9385
961041	O'Hare Airport	2005-08-26	11392
961103	O'Hare Airport	2001-10-14	7113
961147	O'Hare Airport	2005-03-09	7733
961334	O'Hare Airport	2016-08-23	11354
961444	O'Hare Airport	2014-09-02	11217
961533	O'Hare Airport	2008-09-08	8938
961767	O'Hare Airport	2012-06-22	12066
961921	O'Hare Airport	2003-03-28	8308
961989	O'Hare Airport	2014-09-29	10636
962174	O'Hare Airport	2003-05-26	9195
962196	O'Hare Airport	2004-03-13	6474
962247	O'Hare Airport	2006-04-18	8869
962275	O'Hare Airport	2017-08-13	11537
962303	O'Hare Airport	2001-03-04	6464
962591	O'Hare Airport	2012-07-04	8643
962639	O'Hare Airport	2014-08-07	12270
962826	O'Hare Airport	2003-02-13	7272
962871	O'Hare Airport	2008-02-27	7195
962939	O'Hare Airport	2009-09-16	8032
962945	O'Hare Airport	2006-05-19	10470
962970	O'Hare Airport	2005-10-31	9057
962994	O'Hare Airport	2013-10-31	9622
963083	O'Hare Airport	2006-09-09	7858
963089	O'Hare Airport	2001-03-26	8651
963118	O'Hare Airport	2010-11-10	8339
963424	O'Hare Airport	2006-02-03	8786
963427	O'Hare Airport	2015-12-16	10308
963605	O'Hare Airport	2001-01-30	7391
963633	O'Hare Airport	2016-03-21	11041
963800	O'Hare Airport	2010-05-13	9502
964028	O'Hare Airport	2003-08-31	6767
964103	O'Hare Airport	2006-01-20	9201
964365	O'Hare Airport	2017-11-08	11077
964380	O'Hare Airport	2001-09-20	7007
964452	O'Hare Airport	2016-08-03	11793
964608	O'Hare Airport	2015-12-24	8299
964691	O'Hare Airport	2011-01-06	7568
964926	O'Hare Airport	2007-03-24	8989
965030	O'Hare Airport	2008-01-20	5648
965246	O'Hare Airport	2011-02-27	6792
965381	O'Hare Airport	2007-02-07	7542
965742	O'Hare Airport	2007-08-27	9644
965934	O'Hare Airport	2002-04-27	6204
966109	O'Hare Airport	2012-09-10	10444
966345	O'Hare Airport	2010-01-30	5445
966348	O'Hare Airport	2007-11-23	7581
966368	O'Hare Airport	2005-02-22	8036
966438	O'Hare Airport	2012-12-31	8365
966559	O'Hare Airport	2017-03-16	11233
966600	O'Hare Airport	2011-01-05	7382
966640	O'Hare Airport	2012-05-03	10410
966727	O'Hare Airport	2002-08-29	7397
966770	O'Hare Airport	2005-04-10	7814
967008	O'Hare Airport	2011-11-25	8186
967313	O'Hare Airport	2014-01-03	8722
967386	O'Hare Airport	2005-03-27	8561
967469	O'Hare Airport	2006-04-14	9588
967532	O'Hare Airport	2008-07-03	12437
967724	O'Hare Airport	2002-08-19	9490
967859	O'Hare Airport	2015-06-12	14552
968098	O'Hare Airport	2004-04-28	7613
968127	O'Hare Airport	2005-09-11	8662
968322	O'Hare Airport	2003-05-03	6022
968409	O'Hare Airport	2001-10-02	6711
968412	O'Hare Airport	2015-09-20	12153
968588	O'Hare Airport	2006-02-04	6160
968597	O'Hare Airport	2001-01-07	6438
968683	O'Hare Airport	2004-12-09	8496
968755	O'Hare Airport	2017-02-26	8585
968778	O'Hare Airport	2012-01-22	7089
968845	O'Hare Airport	2009-09-11	11453
969091	O'Hare Airport	2008-01-14	7708
969477	O'Hare Airport	2006-05-02	8516
969605	O'Hare Airport	2007-05-25	12091
969671	O'Hare Airport	2006-05-21	9154
969809	O'Hare Airport	2008-07-07	10636
969887	O'Hare Airport	2011-06-07	9481
970235	O'Hare Airport	2005-02-24	8298
971580	O'Hare Airport	2012-10-17	9055
972186	O'Hare Airport	2017-07-14	14316
972212	O'Hare Airport	2006-12-04	8584
972312	O'Hare Airport	2014-05-21	11503
972481	O'Hare Airport	2013-10-07	10347
972523	O'Hare Airport	2017-03-01	9161
972549	O'Hare Airport	2005-02-19	6299
972650	O'Hare Airport	2004-06-03	9284
972930	O'Hare Airport	2008-10-08	8026
973074	O'Hare Airport	2004-11-17	8089
973153	O'Hare Airport	2003-04-04	7575
973220	O'Hare Airport	2007-02-17	6461
973230	O'Hare Airport	2017-02-17	11344
973650	O'Hare Airport	2008-03-27	8003
973851	O'Hare Airport	2011-04-28	9474
973857	O'Hare Airport	2017-08-04	14646
973932	O'Hare Airport	2010-06-19	8720
974132	O'Hare Airport	2004-06-28	9724
974179	O'Hare Airport	2014-04-03	9558
974327	O'Hare Airport	2006-01-06	8787
974577	O'Hare Airport	2013-09-23	10699
974647	O'Hare Airport	2011-05-06	11022
974729	O'Hare Airport	2017-05-19	13449
975281	O'Hare Airport	2016-07-10	11038
975318	O'Hare Airport	2003-01-25	5677
975572	O'Hare Airport	2011-04-22	9116
975675	O'Hare Airport	2014-01-21	8301
975715	O'Hare Airport	2011-09-02	13394
975741	O'Hare Airport	2004-09-30	9493
976084	O'Hare Airport	2012-11-27	9129
976085	O'Hare Airport	2001-05-24	9349
976093	O'Hare Airport	2004-01-18	5581
976189	O'Hare Airport	2006-06-12	10583
976190	O'Hare Airport	2014-03-11	8373
976222	O'Hare Airport	2012-12-28	11032
976292	O'Hare Airport	2016-05-01	9770
976535	O'Hare Airport	2016-07-31	11725
976575	O'Hare Airport	2005-12-15	9310
976748	O'Hare Airport	2016-12-23	8854
976784	O'Hare Airport	2017-08-24	12778
976787	O'Hare Airport	2012-12-30	9121
976833	O'Hare Airport	2014-10-06	10611
976954	O'Hare Airport	2014-11-06	11585
977117	O'Hare Airport	2004-01-10	5584
977294	O'Hare Airport	2017-09-15	14940
977972	O'Hare Airport	2001-03-10	6342
978289	O'Hare Airport	2001-06-25	10371
978408	O'Hare Airport	2005-02-09	7590
978515	O'Hare Airport	2013-05-19	10314
978927	O'Hare Airport	2002-12-11	6935
978931	O'Hare Airport	2005-03-13	7253
978987	O'Hare Airport	2012-11-08	10930
979260	O'Hare Airport	2014-03-10	9661
979337	O'Hare Airport	2011-08-08	11366
979644	O'Hare Airport	2003-07-03	11103
979868	O'Hare Airport	2004-01-04	6974
980038	O'Hare Airport	2004-07-25	8482
980166	O'Hare Airport	2016-07-21	11730
980191	O'Hare Airport	2013-06-28	12659
980232	O'Hare Airport	2006-01-05	8729
980321	O'Hare Airport	2015-10-18	12538
980382	O'Hare Airport	2013-02-04	8276
980416	O'Hare Airport	2014-12-14	8220
980775	O'Hare Airport	2001-03-29	8170
981030	O'Hare Airport	2010-10-12	9195
981303	O'Hare Airport	2007-04-03	8282
981429	O'Hare Airport	2003-02-16	6185
981577	O'Hare Airport	2002-08-21	8762
981610	O'Hare Airport	2009-05-13	7237
981808	O'Hare Airport	2010-07-28	9041
981850	O'Hare Airport	2015-01-25	8383
981932	O'Hare Airport	2016-12-07	9299
982050	O'Hare Airport	2007-07-21	8071
982162	O'Hare Airport	2016-05-30	13584
982293	O'Hare Airport	2004-01-16	7823
982316	O'Hare Airport	2008-11-27	5855
982413	O'Hare Airport	2015-08-11	12153
982453	O'Hare Airport	2009-10-25	8142
982718	O'Hare Airport	2011-05-26	10591
982966	O'Hare Airport	2015-02-09	8906
983095	O'Hare Airport	2015-02-23	8956
983103	O'Hare Airport	2011-05-10	8581
983166	O'Hare Airport	2011-10-10	10916
983177	O'Hare Airport	2004-01-30	7169
983510	O'Hare Airport	2010-12-20	7623
983587	O'Hare Airport	2014-08-31	9207
983733	O'Hare Airport	2004-10-27	8253
983991	O'Hare Airport	2010-09-09	9157
984010	O'Hare Airport	2015-09-16	12648
984206	O'Hare Airport	2008-12-03	7559
984323	O'Hare Airport	2004-01-06	7100
984415	O'Hare Airport	2002-02-19	6995
984416	O'Hare Airport	2012-10-02	9381
984533	O'Hare Airport	2005-09-16	11809
984544	O'Hare Airport	2001-12-03	7127
984597	O'Hare Airport	2014-06-01	9215
984627	O'Hare Airport	2013-11-12	9153
984699	O'Hare Airport	2006-06-23	11903
